NAME,FG,FGA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
Andre Drummond,5,12,8,17,5,13,0,0,1,2,3,18
Andre Drummond,7,9,0,1,4,7,1,2,3,2,5,14
Andre Drummond,8,14,0,6,3,6,0,0,0,1,2,16
Andre Drummond,7,16,0,1,6,10,0,1,0,0,0,14
Andre Drummond,14,20,2,3,5,9,1,0,2,1,4,30
Andre Drummond,9,14,0,2,5,9,0,0,3,0,1,18
Andre Drummond,7,11,5,9,6,11,0,0,2,1,1,19
Andre Drummond,6,9,1,2,5,10,0,2,2,5,3,13
Andre Drummond,5,15,2,10,5,12,1,1,0,0,2,12
Andre Drummond,5,10,1,10,3,8,4,2,0,1,1,11
Andre Drummond,5,9,2,6,3,10,0,0,0,1,2,12
Andre Drummond,5,14,3,6,5,11,1,1,4,2,1,13
Andre Drummond,3,10,2,5,1,5,1,3,0,0,3,8
Andre Drummond,4,11,1,4,9,9,0,2,1,2,4,9
Alex English,8,24,1,2,,,3,,,7,0,17
Alex English,12,22,1,2,0,1,6,1,1,3,4,25
Alex English,10,25,2,2,6,4,3,3,1,6,4,22
Alex English,9,18,4,5,5,0,1,1,1,0,3,22
Alex English,8,13,11,12,3,0,4,2,1,2,3,27
Alex English,12,27,6,6,2,7,4,0,1,2,4,30
Alex English,9,20,7,8,3,6,4,1,0,5,2,25
Alex English,7,17,10,10,2,2,4,1,0,4,3,24
Alex English,19,24,2,2,,,6,,,3,4,40
Alex English,17,33,5,7,1,3,3,2,2,5,3,39
Alex English,13,24,6,6,5,2,4,1,2,3,2,32
Alex English,20,31,5,6,4,3,3,0,1,5,6,45
Alex English,14,29,8,9,5,5,7,0,0,4,4,36
Alex English,13,31,5,8,,,7,3,1,1,2,31
Alex English,10,15,4,5,1,1,2,3,,1,2,24
Alex English,16,24,7,8,,,3,,1,2,4,39
Alex English,14,23,5,8,4,4,10,0,1,2,2,34
Alex English,13,28,3,4,4,2,6,1,2,8,5,29
Alex English,19,32,3,4,7,1,3,1,1,4,4,41
Alex English,10,25,4,4,5,5,4,0,2,7,2,24
Alex English,11,18,5,6,1,2,5,0,0,2,5,27
Alex English,7,20,2,2,3,4,10,3,3,3,3,16
Alex English,12,29,9,10,6,4,10,5,1,4,3,33
Alex English,11,21,3,5,4,1,6,1,0,2,3,26
Alex English,7,22,8,8,,,4,,,6,4,22
Alex English,7,18,5,8,1,4,3,3,2,4,4,19
Alex English,18,33,7,7,,,6,,,2,3,43
Alex English,16,22,9,10,3,2,5,1,3,2,3,41
Alex English,13,21,11,14,3,6,6,3,6,2,4,37
Alex English,10,26,5,5,4,3,6,1,1,4,4,25
Alex English,4,19,11,14,2,8,6,2,1,1,2,19
Alex English,8,15,2,2,1,3,4,5,0,3,2,18
Alex English,15,29,6,10,2,6,4,0,3,1,3,36
Alex English,12,18,10,11,2,3,2,2,1,8,4,34
Alex English,8,13,3,3,,,1,,,1,3,19
Alex English,15,28,3,3,,,6,,,3,4,33
Alex English,13,26,8,8,0,6,11,1,2,2,4,34
Alex English,11,19,7,7,0,8,9,1,3,5,3,29
Alex English,14,23,6,6,,,9,,1,4,2,34
Alex English,17,28,5,6,,,4,,,3,1,39
Alex English,8,13,4,5,0,2,4,0,0,7,4,20
Alex English,11,18,1,2,2,2,4,0,2,2,3,23
Alex English,13,25,8,8,6,7,3,2,5,2,2,34
Alex English,12,21,2,5,,,7,,,2,3,26
Alex English,12,28,8,9,3,3,3,0,2,7,2,32
Alex English,16,28,3,3,2,6,4,2,4,3,2,35
Alex English,11,25,8,11,3,5,2,2,1,5,3,30
Alex English,8,18,4,6,6,4,5,1,2,3,2,20
Alex English,16,26,4,4,4,4,8,0,2,2,5,36
Alex English,14,26,8,8,,,5,,5,1,3,36
Alex English,3,16,1,2,3,3,2,0,0,4,2,7
Alex English,9,17,2,2,3,7,4,2,1,2,2,20
Alex English,7,19,0,0,4,2,3,1,0,1,2,14
Alex English,9,20,15,17,5,9,1,3,4,4,2,33
Alex English,18,27,3,4,,,3,,,1,2,39
Alex English,14,21,3,6,4,3,4,2,4,2,4,31
Alex English,10,21,4,4,3,7,4,1,1,4,2,24
Alex English,11,21,12,13,,,2,,,2,2,34
Alex English,14,27,5,6,2,4,3,1,2,3,4,33
Alex English,13,21,5,8,3,1,4,1,2,0,2,31
Alex English,10,22,3,4,4,8,2,2,0,3,3,23
Alex English,16,22,3,3,3,0,10,3,1,4,3,35
Alex English,8,25,6,7,,,6,2,0,4,1,22
Alex English,12,20,4,5,2,4,8,0,5,3,3,28
Alex English,15,22,2,2,2,5,8,2,1,7,1,32
Alex English,14,21,2,6,2,6,3,1,3,3,3,30
Alex English,13,19,2,2,4,5,4,4,1,6,1,28
Alex English,7,17,0,1,1,4,6,,0,4,1,14
Alex English,9,23,3,3,3,2,8,2,0,3,2,21
Alex English,9,17,5,8,1,6,6,2,0,1,2,23
Alex English,14,26,1,1,,,9,,,6,3,29
Alex English,12,20,4,4,2,2,5,0,1,4,2,28
Alex English,13,21,0,1,3,6,5,2,0,4,4,26
Alex English,10,24,10,12,4,2,2,2,1,0,4,30
Alex English,9,16,5,6,,,1,,,3,3,23
Alex English,11,23,2,3,8,3,4,1,2,0,1,24
Alex English,12,25,5,5,,,5,0,4,4,2,29
Alex English,11,22,4,7,,,6,,,3,2,26
Alex English,12,32,3,3,7,7,4,1,2,2,4,27
Alex English,9,22,8,8,5,3,4,2,2,2,2,26
Alex English,9,18,5,7,,,5,0,2,1,4,23
Alex English,13,29,5,6,11,9,8,0,2,2,4,31
Alex English,16,31,15,18,2,3,3,1,1,3,4,47
Alex English,14,30,4,5,6,1,4,0,1,2,2,32
Alex English,11,24,12,16,2,4,8,0,3,9,2,34
Alex English,6,19,5,5,0,3,2,2,0,4,3,17
Alex English,11,20,11,12,0,3,6,0,2,8,4,33
Alex English,11,16,8,10,3,1,3,0,0,4,3,30
Alex English,8,23,6,6,5,1,3,0,0,2,3,22
Alex English,14,29,8,10,2,2,4,1,0,4,5,36
Alex English,12,26,9,10,1,3,5,0,1,5,3,33
Alex English,17,31,3,3,0,2,7,2,1,3,2,37
Alex English,21,30,12,12,1,3,1,0,0,1,3,54
Alex English,14,31,2,5,4,0,6,1,0,0,2,30
Alex English,8,17,6,7,1,6,7,1,1,3,4,22
Alex English,7,16,2,2,1,0,0,0,0,4,3,16
Alex English,8,18,10,10,7,1,3,0,0,2,2,26
Alex English,13,24,2,4,4,5,5,1,0,5,0,28
Alex English,13,23,6,7,1,3,4,3,0,4,2,32
Alex English,9,22,17,19,2,4,5,1,0,3,6,35
Alex English,4,16,4,6,1,1,2,2,0,4,2,12
Alex English,11,22,5,6,4,3,5,2,0,7,1,27
Alex English,16,24,2,3,3,2,7,1,0,4,1,34
Alex English,12,20,6,8,2,2,3,0,0,1,4,30
Alex English,9,17,6,10,0,3,4,2,0,2,2,24
Alex English,10,22,10,12,1,5,1,2,1,1,2,30
Alex English,6,16,3,3,3,1,1,0,0,0,2,15
Alex English,15,22,1,1,1,3,4,0,0,5,4,31
Alex English,15,29,14,15,3,2,1,0,0,3,4,44
Alex English,10,17,11,11,2,0,5,1,2,0,5,31
Alex English,8,17,8,9,2,4,3,1,0,3,3,24
Alex English,11,21,4,4,0,2,5,0,0,2,4,27
Alex English,17,33,8,11,5,5,6,3,1,4,3,42
Alex English,11,20,5,6,1,4,4,0,0,2,2,27
Alex English,13,20,2,4,2,2,6,1,0,4,3,28
Alex English,11,26,11,13,6,2,8,0,1,2,4,33
Alex English,4,14,1,2,2,1,2,0,0,5,3,9
Alex English,8,17,8,10,2,5,5,1,0,3,3,24
Alex English,16,24,10,13,2,5,1,1,0,5,5,42
Alex English,10,20,2,2,2,2,7,1,0,2,3,22
Alex English,10,22,6,7,1,5,3,0,1,4,3,26
Alex English,16,22,4,4,2,3,6,1,0,6,5,36
Alex English,8,25,9,9,3,2,6,2,0,4,4,25
Alex English,16,29,11,14,4,3,3,0,0,4,5,43
Alex English,7,18,0,0,5,7,3,1,0,2,3,14
Alex English,8,16,4,5,2,2,5,0,0,1,4,20
Alex English,8,17,6,6,2,1,5,1,0,4,3,22
Alex English,13,23,10,11,4,3,4,2,0,6,4,36
Alex English,17,26,5,6,3,3,5,1,0,1,1,39
Alex English,15,27,5,6,3,2,4,1,0,2,2,35
Alex English,6,23,2,2,1,3,3,0,0,3,3,14
Alex English,18,30,6,6,0,4,5,0,0,4,1,42
Alex English,11,26,1,1,2,2,2,2,0,1,2,23
Alex English,9,18,1,1,0,3,3,2,0,2,2,19
Alex English,12,27,5,5,1,3,4,1,2,1,3,29
Alex English,12,25,5,5,1,2,6,1,1,2,4,29
Alex English,17,32,4,6,1,3,5,2,0,4,1,38
Alex English,10,24,11,14,3,0,1,2,2,3,5,31
Alex English,7,20,5,7,2,2,4,2,1,2,3,19
Alex English,11,23,10,12,2,4,2,0,0,4,4,32
Alex English,15,22,11,12,1,4,5,2,0,6,4,41
Alex English,15,26,5,7,4,5,6,2,2,6,4,35
Alex English,10,20,6,6,1,2,9,0,0,2,3,26
Alex English,7,18,11,14,6,4,4,0,0,2,1,25
Alex English,12,20,10,10,1,1,4,1,1,2,1,34
Alex English,14,22,8,9,2,3,3,0,0,3,4,36
Alex English,16,27,6,7,6,3,2,1,0,6,5,38
Alex English,6,16,6,6,2,4,4,0,0,4,3,18
Alex English,13,23,7,7,4,2,3,1,0,2,1,33
Alex English,14,27,8,9,2,2,4,0,0,1,4,36
Alex English,12,29,5,5,4,2,2,1,0,1,3,29
Alex English,13,26,9,11,1,2,5,2,0,6,2,35
Alex English,14,30,2,2,2,2,6,0,0,2,1,30
Alex English,15,34,4,5,5,3,2,2,1,4,2,34
Alex English,11,25,7,7,2,1,3,2,0,1,2,29
Alex English,11,22,5,5,3,3,3,0,0,1,2,27
Alex English,13,27,9,9,5,2,3,1,0,2,4,35
Alex English,8,19,2,2,2,1,2,0,0,3,3,18
Alex English,12,25,4,5,1,3,0,1,1,0,4,28
Alex English,14,22,1,1,0,2,5,1,0,4,1,29
Alex English,16,26,6,6,3,2,2,1,1,1,4,38
Alex English,13,31,5,5,6,1,2,1,0,3,1,31
Alex English,16,31,5,6,1,3,6,1,1,1,1,37
Alex English,9,16,4,6,2,5,5,2,1,4,2,22
Alex English,10,,6,6,,,2,1,1,,,26
Alex English,8,18,7,8,1,6,5,1,0,3,3,23
Alex English,10,19,4,6,0,5,6,0,3,5,1,24
Alex English,5,14,1,1,4,0,3,2,0,4,2,11
Alex English,13,20,6,6,4,7,2,1,1,5,2,32
Alex English,9,17,12,16,2,3,3,1,1,4,3,30
Alex English,8,19,7,10,4,6,2,2,0,5,6,23
Alex English,12,21,6,8,4,3,3,1,5,3,3,30
Alex English,13,24,7,7,3,4,8,3,4,4,5,33
Alex English,10,17,5,6,3,5,11,1,2,4,4,25
Alex English,16,23,2,2,3,6,5,0,0,5,5,34
Alex English,13,18,2,2,1,4,8,1,2,6,3,28
Alex English,10,17,0,0,6,4,2,2,3,4,4,20
Alex English,8,20,0,0,1,5,8,2,0,5,3,16
Alex English,11,19,7,8,,,5,,,,2,29
Alex English,14,20,4,4,3,7,4,1,2,2,2,32
Alex English,12,18,4,5,2,5,5,2,1,5,2,28
Alex English,7,11,2,2,0,3,5,0,0,2,4,16
Alex English,9,20,8,10,3,2,3,1,0,3,2,26
Alex English,8,19,2,2,0,4,4,0,1,1,3,18
Alex English,6,16,2,3,2,4,5,2,2,5,4,14
Alex English,11,15,2,3,0,6,1,2,1,2,3,24
Alex English,11,15,14,15,1,4,4,1,1,3,3,36
Alex English,13,20,4,4,3,5,6,0,2,0,1,30
Alex English,14,26,0,0,6,4,4,0,1,6,1,28
Alex English,11,17,9,9,1,2,2,1,1,2,3,31
Alex English,13,21,6,6,3,4,1,1,1,4,4,32
Alex English,13,17,4,4,3,4,5,2,3,5,2,30
Alex English,9,13,5,7,0,4,4,0,3,1,5,23
Alex English,14,21,10,10,2,1,5,0,2,4,3,38
Alex English,12,28,2,2,3,5,4,3,0,4,3,26
Alex English,5,9,6,7,2,3,8,2,0,1,3,16
Alex English,14,25,7,9,6,8,6,1,2,2,4,35
Alex English,5,16,1,1,2,3,3,0,1,3,3,11
Alex English,10,21,9,11,7,6,6,2,4,2,2,29
Alex English,9,19,3,3,2,12,2,1,1,4,3,21
Alex English,7,18,9,10,1,2,5,0,3,4,3,23
Alex English,13,20,9,10,1,4,3,0,0,5,3,35
Alex English,14,23,0,1,1,6,4,0,3,6,4,28
Alex English,12,25,9,11,2,3,7,2,1,2,3,33
Alex English,14,21,2,4,3,6,4,0,1,3,2,30
Alex English,11,17,5,6,2,3,8,0,1,6,4,27
Alex English,11,18,5,6,0,4,4,2,0,3,4,27
Alex English,7,18,4,4,1,6,7,1,1,6,2,18
Alex English,13,21,6,6,1,4,3,1,0,2,3,32
Alex English,13,23,5,6,2,1,7,1,0,2,3,31
Alex English,12,22,5,5,4,3,4,3,1,1,4,29
Alex English,9,14,2,2,1,4,9,5,2,4,2,20
Alex English,10,19,3,6,1,1,3,0,2,5,4,23
Alex English,9,19,6,7,6,9,5,1,2,3,2,24
Alex English,8,13,6,8,1,5,7,0,1,0,5,22
Alex English,17,23,0,1,3,2,3,1,0,3,5,34
Alex English,7,17,2,3,2,4,5,0,2,0,1,16
Alex English,4,7,2,2,1,0,3,0,1,4,3,10
Alex English,2,11,3,4,0,4,3,0,0,3,3,7
Alex English,9,15,7,7,2,5,1,2,1,2,3,25
Alex English,14,28,5,5,5,4,13,2,1,1,4,33
Alex English,9,18,4,6,5,6,15,0,3,2,5,22
Alex English,13,19,0,1,2,6,6,2,3,2,2,26
Alex English,12,18,5,6,4,5,5,2,2,3,3,29
Alex English,10,21,1,2,5,3,5,0,3,5,3,21
Alex English,12,24,4,6,2,5,3,0,0,2,5,28
Alex English,8,16,4,4,1,6,9,0,0,2,2,20
Alex English,13,19,6,8,7,6,10,1,3,5,3,32
Alex English,3,17,1,2,1,6,3,1,1,5,6,7
Alex English,13,24,3,5,6,2,16,0,1,2,2,29
Alex English,11,19,3,3,2,3,4,1,2,4,4,25
Alex English,12,17,5,6,2,6,5,1,4,1,1,29
Alex English,12,26,5,8,6,4,6,2,2,3,4,29
Alex English,14,27,5,5,6,7,12,1,1,3,5,33
Alex English,12,19,3,3,0,4,1,1,0,2,3,27
Alex English,9,17,7,7,0,5,9,1,2,5,1,25
Alex English,10,16,2,3,1,3,8,0,1,3,4,22
Alex English,11,18,4,4,2,3,4,2,3,3,4,26
Alex English,9,21,6,6,0,2,3,1,0,2,4,24
Alex English,8,19,4,6,5,2,3,0,1,3,3,20
Alex English,12,19,0,0,3,7,6,0,0,3,4,24
Alex English,11,22,6,7,3,1,10,0,1,2,4,28
Alex English,8,17,6,6,5,2,4,1,4,3,2,22
Alex English,10,18,5,7,3,5,5,1,2,3,4,25
Alex English,12,25,8,9,4,1,8,2,1,1,4,32
Alex English,14,25,1,3,4,1,0,1,1,3,5,29
Alex English,9,23,9,9,8,3,4,0,0,1,4,27
Alex English,11,20,2,2,1,4,6,3,1,6,5,24
Alex English,10,19,7,7,3,2,1,0,0,3,5,27
Alex English,15,25,2,3,4,1,5,0,1,4,1,33
Alex English,13,18,2,3,2,5,5,3,1,2,2,28
Alex English,20,37,5,6,6,4,6,3,1,3,4,45
Alex English,19,29,6,8,1,5,9,0,1,4,2,44
Alex English,16,26,6,7,2,4,3,4,0,3,4,38
Alex English,13,21,6,8,2,8,2,0,1,5,3,32
Alex English,11,22,3,5,3,3,8,1,0,4,0,25
Alex English,11,23,5,7,1,2,6,3,1,3,1,27
Alex English,14,29,3,4,3,3,4,2,0,2,2,31
Alex English,11,19,6,8,2,2,5,0,0,3,3,28
Alex English,4,18,3,4,2,6,6,1,0,6,3,11
Alex English,11,24,4,5,2,2,1,2,0,7,4,26
Alex English,9,23,1,1,0,3,3,0,0,4,4,19
Alex English,6,16,2,2,2,6,4,1,2,4,2,14
Alex English,15,26,2,3,2,8,7,1,1,4,3,32
Alex English,13,31,4,4,1,3,3,2,1,1,4,30
Alex English,12,27,8,8,1,2,3,2,0,2,3,32
Alex English,7,18,8,8,2,2,0,1,1,4,3,22
Alex English,13,29,4,7,4,3,4,0,1,2,5,30
Alex English,14,25,4,6,5,5,2,1,1,1,1,32
Alex English,11,28,7,8,4,2,4,2,0,4,3,29
Alex English,5,14,4,6,1,4,7,0,1,6,2,14
Alex English,3,9,0,0,3,0,1,2,0,3,4,6
Alex English,11,20,2,2,2,2,1,1,0,2,4,24
Alex English,10,23,11,11,1,4,11,0,1,2,4,31
Alex English,14,29,3,4,6,3,8,4,0,1,3,31
Alex English,12,21,9,10,1,3,7,1,2,5,5,33
Alex English,14,22,5,6,2,2,4,3,0,1,3,33
Alex English,9,24,3,5,1,4,4,1,1,7,4,21
Alex English,8,20,5,5,3,1,5,2,0,1,4,21
Alex English,13,18,15,17,6,5,5,2,0,2,3,41
Alex English,11,22,7,9,3,1,2,2,2,5,2,29
Alex English,11,19,4,5,3,2,10,1,0,3,3,26
Alex English,6,15,12,15,2,1,3,0,0,4,1,24
Alex English,10,21,5,6,3,1,2,2,0,2,3,25
Alex English,9,19,4,5,4,2,2,2,2,3,5,22
Alex English,11,20,2,5,3,2,3,0,1,0,2,24
Alex English,5,13,0,0,1,2,6,1,0,1,6,10
Alex English,13,20,5,5,3,1,8,1,1,1,4,31
Alex English,9,22,8,9,1,3,9,2,0,3,4,26
Alex English,11,25,2,3,0,8,5,1,0,4,5,24
Alex English,12,20,3,3,3,2,3,0,1,4,4,27
Alex English,16,22,8,9,2,2,8,2,1,4,4,40
Alex English,14,24,8,8,1,5,2,1,0,4,5,36
Alex English,8,14,4,4,0,2,1,1,0,2,4,20
Alex English,14,24,3,4,1,2,5,2,0,1,2,31
Alex English,15,20,5,5,1,1,4,2,1,1,3,35
Alex English,8,15,7,7,1,2,2,1,0,2,5,23
Alex English,15,21,3,4,1,4,2,2,0,2,2,33
Alex English,17,31,5,6,6,6,3,0,1,3,3,39
Alex English,16,26,6,6,2,5,5,1,1,3,5,38
Alex English,5,16,4,4,2,2,3,0,1,0,2,14
Alex English,13,25,6,6,2,4,5,2,0,4,4,32
Alex English,15,33,3,4,5,4,1,1,1,2,4,33
Alex English,9,21,4,4,2,5,1,2,1,7,1,22
Alex English,11,21,4,5,1,2,4,1,0,1,4,26
Alex English,15,26,5,9,6,3,5,0,0,4,3,35
Alex English,18,35,3,5,2,7,4,1,0,3,3,39
Alex English,14,27,1,3,2,2,3,1,1,1,5,29
Alex English,11,21,1,1,1,2,8,1,1,3,2,23
Alex English,17,24,0,0,0,0,3,1,0,1,3,34
Alex English,7,14,0,0,1,3,2,0,0,4,3,14
Alex English,7,13,11,13,0,2,2,1,0,8,3,25
Alex English,11,26,6,7,0,1,3,0,1,5,3,28
Alex English,12,22,2,4,3,3,5,0,2,2,3,26
Alex English,8,18,8,10,1,2,8,0,0,4,1,24
Alex English,12,21,2,3,2,5,4,2,1,2,4,26
Alex English,10,17,5,6,3,3,6,3,0,4,3,25
Alex English,15,32,2,2,2,4,3,2,0,1,3,32
Alex English,8,23,5,8,3,6,9,2,0,2,1,21
Alex English,11,20,9,10,8,4,3,3,0,2,3,31
Alex English,14,25,3,3,4,5,5,0,2,4,3,31
Alex English,10,20,7,7,4,2,1,1,1,2,3,27
Alex English,14,26,14,16,4,6,8,1,0,3,3,42
Alex English,12,19,4,4,4,3,2,2,1,4,4,28
Alex English,18,33,2,2,3,2,4,0,0,4,2,38
Alex English,10,20,4,6,4,2,3,1,2,7,2,24
Andre Miller,4,12,1,2,0,1,9,0,0,3,1,9
Andre Miller,6,15,10,11,0,8,6,1,0,3,3,22
Andre Miller,11,17,8,12,2,8,12,1,0,6,1,30
Andre Miller,3,6,14,15,1,0,5,1,0,2,2,20
Andre Miller,7,11,5,7,1,5,17,0,2,2,3,19
Andre Miller,5,15,5,6,2,4,5,2,0,3,2,15
Andre Miller,7,19,5,6,2,4,14,3,0,3,3,19
Andre Miller,8,16,13,16,0,2,11,0,0,4,3,29
Andre Miller,3,8,1,1,3,1,16,0,1,1,1,7
Andre Miller,5,15,6,7,0,1,10,1,0,2,4,16
Andre Miller,5,16,3,5,2,4,15,1,0,5,1,13
Andre Miller,4,9,7,10,0,1,14,3,0,8,0,15
Andre Miller,3,10,1,2,0,3,6,2,0,6,4,7
Andre Miller,8,15,4,6,1,3,12,1,2,2,0,21
Andre Miller,6,8,2,2,0,2,9,0,1,1,5,14
Andre Miller,5,10,2,2,1,1,10,3,1,3,4,12
Andre Miller,8,12,2,2,1,5,10,0,0,3,2,19
Andre Miller,12,16,10,11,2,6,11,3,3,6,2,34
Andre Miller,3,9,1,4,3,4,10,2,1,1,3,8
Andre Miller,6,13,0,0,1,3,13,0,0,2,2,12
Andre Miller,4,8,2,2,0,3,7,1,0,4,2,11
Andre Miller,6,12,2,4,2,2,22,9,0,4,4,14
Andre Miller,3,13,6,6,5,2,12,0,1,5,1,12
Andre Miller,14,18,6,6,5,3,5,3,0,1,4,36
Andre Miller,1,13,7,8,1,6,8,1,1,3,2,10
Andre Miller,7,12,6,8,3,5,8,1,1,4,5,20
Andre Miller,6,17,1,2,3,4,13,2,1,1,3,14
Andre Miller,9,20,7,7,2,5,11,1,1,3,3,25
Andre Miller,4,11,2,2,1,5,5,2,0,3,2,10
Andre Miller,5,9,2,2,3,2,14,2,1,3,2,12
Andre Miller,4,12,4,6,2,1,6,2,0,2,1,13
Andre Miller,2,11,4,6,2,6,8,1,1,5,2,8
Andre Miller,2,11,3,4,2,0,4,3,0,2,1,7
Andre Miller,6,18,3,4,2,2,7,1,0,2,2,15
Andre Miller,6,13,0,0,2,4,10,0,0,2,5,13
Andre Miller,4,12,0,0,0,1,5,2,0,1,3,8
Andre Miller,7,13,2,4,1,5,13,2,0,4,5,17
Andre Miller,4,7,2,3,0,2,5,0,0,3,5,10
Andre Miller,10,19,4,5,0,4,10,2,2,3,2,24
Andre Miller,6,13,5,6,1,5,12,0,0,3,5,17
Andre Miller,5,8,1,4,1,2,12,2,0,3,6,11
Andre Miller,8,17,9,12,1,9,17,1,0,3,4,25
Andre Miller,3,6,11,11,0,5,12,0,0,0,3,17
Andre Miller,5,9,5,6,1,2,12,2,0,3,1,15
Andre Miller,7,11,5,6,1,5,8,1,0,8,3,20
Andre Miller,5,17,1,3,5,2,13,2,0,4,4,11
Andre Miller,12,21,7,8,3,4,13,0,2,4,3,31
Andre Miller,8,14,5,6,3,7,17,4,0,2,4,22
Andre Miller,10,21,7,8,2,2,19,1,0,0,3,27
Andre Miller,6,11,5,6,0,8,15,2,0,4,1,18
Andre Miller,1,9,16,17,1,4,12,2,0,2,3,18
Andre Miller,4,12,5,6,1,5,15,0,0,9,4,13
Andre Miller,10,21,7,10,4,4,5,2,0,5,0,27
Andre Miller,4,7,1,2,1,1,15,0,0,1,5,9
Andre Miller,4,9,1,2,1,5,9,1,0,3,3,9
Andre Miller,13,25,10,10,0,1,7,1,0,3,2,37
Andre Miller,3,10,6,6,0,3,9,1,0,2,4,12
Andre Miller,4,13,9,10,0,1,8,0,0,4,3,17
Andre Miller,6,14,0,0,1,2,7,2,0,0,0,13
Andre Miller,5,15,2,2,1,3,13,3,1,3,4,14
Andre Miller,11,18,9,10,1,2,11,1,1,1,5,31
Andre Miller,3,9,0,0,0,0,10,3,0,1,1,6
Andre Miller,6,14,4,4,0,4,9,3,1,2,3,16
Andre Miller,3,10,4,4,1,2,11,1,0,4,4,10
Andre Miller,8,14,6,6,1,3,14,0,0,4,3,23
Andre Miller,8,16,5,5,2,0,14,3,0,4,4,23
Andre Miller,4,14,1,3,1,6,7,1,2,6,4,9
Andre Miller,3,8,3,4,3,2,10,1,0,1,1,9
Andre Miller,6,13,9,10,0,0,17,3,0,0,3,21
Andre Miller,8,9,5,7,0,1,9,3,0,3,4,21
Andre Miller,3,9,6,8,0,3,9,1,2,6,4,12
Andre Miller,4,13,0,0,1,7,9,2,1,2,3,8
Andre Miller,6,12,4,5,2,4,12,0,1,0,4,16
Andre Miller,4,13,2,3,2,4,15,1,0,6,3,10
Andre Miller,8,14,7,8,1,2,16,7,0,3,3,23
Andre Miller,4,10,4,6,0,6,9,0,1,1,5,12
Andre Miller,2,7,0,0,1,3,16,2,2,3,0,4
Andre Miller,8,15,0,0,1,5,16,3,0,5,2,16
Andre Miller,10,19,6,6,3,3,16,3,0,2,2,27
Andre Miller,8,15,5,6,2,6,9,1,0,1,4,21
Andre Miller,5,9,4,5,0,0,5,1,0,3,0,14
Andre Miller,5,14,5,6,3,2,1,2,0,2,1,16
Andre Miller,6,13,6,7,0,2,3,1,0,3,4,19
Andre Miller,2,7,4,5,0,6,6,2,0,1,3,8
Andre Miller,3,9,2,2,2,2,2,1,0,4,0,8
Andre Miller,6,16,4,6,2,3,3,3,0,2,1,16
Andre Miller,5,15,2,3,3,5,8,5,0,2,1,13
Andre Miller,6,14,6,7,5,6,8,0,0,6,1,18
Andre Miller,5,14,5,7,3,3,1,1,0,2,5,15
Andre Miller,8,18,10,12,3,1,2,1,0,3,3,27
Andre Miller,1,8,2,2,0,2,3,0,0,2,1,4
Andre Miller,6,17,5,8,2,3,8,0,0,1,1,17
Andre Miller,5,12,4,4,0,3,8,1,0,1,3,15
Andre Miller,8,18,6,6,2,2,6,3,0,1,1,22
Andre Miller,4,11,2,3,1,0,5,3,0,3,3,10
Andre Miller,5,8,8,8,0,4,7,0,0,5,3,18
Andre Miller,6,10,7,9,1,2,7,4,0,5,4,19
Andre Miller,4,6,6,6,1,2,9,2,1,3,1,14
Andre Miller,4,7,6,8,0,2,8,0,1,4,3,14
Andre Miller,4,11,6,8,1,5,14,0,1,1,1,14
Andre Miller,6,10,3,4,1,4,10,2,0,5,6,15
Andre Miller,5,12,7,9,1,2,4,2,0,4,2,17
Andre Miller,9,17,4,4,1,0,7,0,0,5,1,23
Andre Miller,4,11,7,7,0,5,5,3,0,3,4,15
Andre Miller,3,5,0,0,0,3,7,1,0,4,3,6
Andre Miller,8,13,4,6,5,6,9,3,0,3,3,20
Andre Miller,3,12,5,6,3,1,4,2,0,4,4,11
Andre Miller,5,9,11,11,5,3,5,2,3,3,3,21
Andre Miller,6,15,9,11,0,5,10,1,0,1,2,21
Andre Miller,8,18,6,6,2,2,7,1,1,4,2,22
Andre Miller,4,5,2,2,1,4,4,0,0,3,4,10
Andre Miller,4,7,4,4,0,3,7,3,0,3,2,13
Andre Miller,5,10,7,8,0,3,9,1,1,4,2,18
Andre Miller,4,6,7,8,0,4,6,1,0,0,1,15
Andre Miller,3,11,2,2,2,1,7,0,0,1,1,8
Andre Miller,4,11,3,6,0,1,2,4,0,2,1,11
Andre Miller,8,17,4,4,1,1,9,2,0,1,3,20
Andre Miller,6,10,6,8,1,4,7,1,0,2,0,18
Andre Miller,11,17,7,7,1,4,4,0,0,4,4,30
Andre Miller,3,8,5,6,0,4,11,2,1,3,1,11
Andre Miller,7,12,0,0,3,0,2,1,0,1,2,15
Andre Miller,12,20,4,4,4,1,10,0,0,2,1,28
Andre Miller,2,5,4,4,0,5,10,0,0,4,1,8
Andre Miller,2,4,6,6,1,4,4,1,1,4,1,10
Andre Miller,7,13,8,9,2,2,9,4,1,3,4,22
Andre Miller,8,12,1,1,0,3,5,6,0,4,4,17
Andre Miller,6,12,7,9,1,5,3,2,0,0,1,19
Andre Miller,9,20,6,6,3,7,10,4,1,2,3,24
Andre Miller,6,10,3,4,2,2,8,2,0,3,3,15
Andre Miller,11,15,3,3,1,3,6,0,1,3,3,25
Andre Miller,3,6,6,6,0,1,9,1,0,1,1,12
Andre Miller,4,14,4,4,4,3,2,1,0,4,5,12
Andre Miller,0,4,0,0,1,2,8,0,1,1,3,0
